Id,OverallQual,GrLivArea,YearBuilt,YearRemodAdd,YrSold,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SalePrice,TotalSF,TotalBath,HouseAge,Remodeled,HasGarage,TotalPorch,Qual_Area,Qual_TotalSF,SalePrice_Log,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
1280,7,1495,1968,1968,2009,1073.0,827,668,2,0,4,7,2,416.0,13006,360,280,40,223212,2568.0,2.0,41,0,1,680,10465,17976.0,12.315881751520791,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1281,7,1884,1910,1910,2008,1857.0,1499,385,2,0,4,7,3,628.0,9708,300,260,60,275759,3741.0,2.0,98,0,1,620,13188,26187.0,12.527286201190748,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1282,8,1968,1899,1919,2009,1020.0,1406,562,2,0,2,6,2,437.0,11471,320,270,170,289353,2988.0,2.0,110,1,1,760,15744,23904.0,12.575406130994907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1283,7,1290,2009,2009,2009,848.0,882,408,2,0,3,6,1,300.0,19833,310,140,70,231619,2138.0,2.0,0,0,1,520,9030,14966.0,12.352853376738368,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1284,1,815,1892,1902,2009,535.0,419,396,1,1,3,7,2,487.0,9772,420,160,100,50000,1350.0,1.5,117,1,1,680,815,1350.0,10.819798284210286,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1285,6,1562,2001,2001,2006,1275.0,1192,370,1,1,4,6,2,432.0,4579,110,90,130,215368,2837.0,1.5,5,0,1,330,9372,17022.0,12.280108115055643,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1286,7,1320,1982,1987,2010,729.0,981,339,2,0,3,7,2,0.0,9627,20,190,170,224797,2049.0,2.0,28,1,0,380,9240,14343.0,12.322957500164943,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1287,4,1263,1985,2010,2008,1028.0,883,380,2,0,2,4,2,447.0,10710,470,280,120,166032,2291.0,2.0,23,1,1,870,5052,9164.0,12.01994184276226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1288,6,1707,1998,2013,2007,934.0,1027,680,3,1,4,7,2,457.0,16514,250,80,50,263736,2641.0,3.5,9,1,1,380,10242,15846.0,12.48270767345814,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1289,3,725,1949,1969,2010,396.0,377,348,2,0,3,6,2,433.0,17146,130,150,120,87124,1121.0,2.0,61,1,1,400,2175,3363.0,11.375099148062825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1290,4,916,1978,1993,2006,791.0,617,299,2,1,3,6,2,517.0,19708,110,230,0,167794,1707.0,2.5,28,1,1,340,3664,6828.0,12.03049827519346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1291,6,1603,1961,1961,2009,1061.0,1147,456,2,1,4,7,1,305.0,5364,250,20,100,198678,2664.0,2.5,48,0,1,370,9618,15984.0,12.199445735989373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1292,5,1304,1954,1974,2007,1289.0,688,616,1,1,3,6,1,241.0,12161,150,210,60,144938,2593.0,1.5,53,1,1,420,6520,12965.0,11.88406824323282,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1293,7,1660,1997,2002,2008,861.0,1145,515,2,0,3,7,2,432.0,11822,70,260,90,276346,2521.0,2.0,11,1,1,420,11620,17647.0,12.529412601403678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1294,8,1768,1963,1963,2010,1277.0,1035,733,1,0,3,7,1,0.0,8210,480,80,10,266361,3045.0,1.0,47,0,0,570,14144,24360.0,12.492611564831298,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1295,8,1778,1948,1953,2010,989.0,1296,482,1,0,3,7,1,213.0,10016,480,70,150,264206,2767.0,1.0,62,1,1,700,14224,22136.0,12.484488165798858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1296,5,984,1938,1953,2007,664.0,651,333,2,0,2,6,1,275.0,15886,270,220,40,152322,1648.0,2.0,69,1,1,530,4920,8240.0,11.933758545209391,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1297,5,1459,2005,2005,2006,1457.0,785,674,2,0,3,7,3,653.0,14838,60,60,150,248667,2916.0,2.0,1,0,1,270,7295,14580.0,12.423873952433707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1298,4,1333,1990,2010,2008,1258.0,877,456,2,1,3,7,2,406.0,16816,140,160,150,166918,2591.0,2.5,18,1,1,450,5332,10364.0,12.025263943793702,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1299,7,1504,1941,1941,2007,788.0,930,574,2,1,4,8,2,445.0,11703,400,40,140,212328,2292.0,2.5,66,0,1,580,10528,16044.0,12.265892237514676,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1300,8,1691,2007,2007,2009,1321.0,936,755,2,1,3,6,1,230.0,6388,350,60,80,317481,3012.0,2.5,2,0,1,490,13528,24096.0,12.668176402794394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1301,3,643,1984,1984,2008,529.0,483,160,1,1,3,7,2,454.0,12825,70,290,0,80888,1172.0,1.5,24,0,1,360,1929,3516.0,11.300833123468033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1302,10,2102,1947,1962,2010,1271.0,1057,1045,2,0,3,7,2,451.0,10886,90,120,80,355329,3373.0,2.0,63,1,1,290,21020,33730.0,12.780802214132777,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1303,3,1064,1894,1919,2007,609.0,631,433,2,1,4,8,1,209.0,17145,140,170,100,92848,1673.0,2.5,113,1,1,410,3192,5019.0,11.438729796663619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1304,7,1537,1914,1934,2010,1463.0,774,763,2,0,3,6,2,439.0,7760,170,210,40,216017,3000.0,2.0,96,1,1,420,10759,21000.0,12.283117016527607,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1305,8,1924,1893,1893,2010,1894.0,1017,907,1,0,4,6,2,467.0,12767,450,130,50,297170,3818.0,1.0,117,0,1,630,15392,30544.0,12.602063009675794,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1306,9,1783,1981,1981,2010,1775.0,1050,733,1,1,4,8,2,472.0,16919,360,170,70,327895,3558.0,1.5,29,0,1,600,16047,32022.0,12.700451763917224,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1307,8,1812,1979,1979,2006,1621.0,935,877,2,1,4,8,2,439.0,14586,400,20,140,274527,3433.0,2.5,27,0,1,560,14496,27464.0,12.522808538372692,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1308,8,1496,1886,1896,2010,1244.0,1015,481,2,1,4,7,2,463.0,4404,440,160,150,295905,2740.0,2.5,124,1,1,750,11968,21920.0,12.597797115303372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1309,6,1395,1909,1924,2009,938.0,733,662,2,0,2,4,1,257.0,12992,420,180,170,173496,2333.0,2.0,100,1,1,770,8370,13998.0,12.063915587153277,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1310,8,1665,1928,1933,2009,975.0,1183,482,2,0,4,7,2,448.0,2623,430,60,110,245834,2640.0,2.0,81,1,1,600,13320,21120.0,12.412415858166037,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1311,4,1145,1990,2005,2008,617.0,590,555,3,0,4,7,2,463.0,14930,340,200,30,190378,1762.0,3.0,18,1,1,570,4580,7048.0,12.15677210113891,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312,9,1776,1951,1956,2010,1503.0,919,857,3,0,5,8,2,422.0,16499,10,30,150,346345,3279.0,3.0,59,1,1,190,15984,29511.0,12.755193554372944,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1313,7,1523,1959,1979,2010,1359.0,901,622,2,0,2,5,2,450.0,9621,210,140,100,263348,2882.0,2.0,51,1,1,450,10661,20174.0,12.481235427676303,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1314,8,1865,1962,1967,2007,1703.0,1434,431,2,1,3,7,3,601.0,5146,140,280,60,294367,3568.0,2.5,45,1,1,480,14920,28544.0,12.592585964276884,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1315,7,1462,1921,1946,2006,1398.0,1012,450,1,1,2,5,2,448.0,14673,360,270,140,222293,2860.0,1.5,85,1,1,770,10234,20020.0,12.31175610903473,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1316,7,1228,1896,1896,2008,1154.0,897,331,2,0,3,6,2,0.0,8525,380,230,160,223210,2382.0,2.0,112,0,0,770,8596,16674.0,12.31587279142904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1317,7,1899,1886,1891,2010,1898.0,1030,869,2,1,4,8,2,440.0,14049,350,70,140,268196,3797.0,2.5,124,1,1,560,13293,26579.0,12.499477064084829,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318,8,1976,1889,1894,2007,1229.0,1482,494,3,0,5,8,2,489.0,16353,40,150,90,308429,3205.0,3.0,118,1,1,280,15808,25640.0,12.639250192204873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1319,4,841,1913,1913,2006,741.0,422,419,1,1,3,5,2,440.0,19155,470,0,30,114188,1582.0,1.5,93,0,1,500,3364,6328.0,11.64561024932308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320,3,1087,1915,1915,2008,862.0,612,475,2,0,4,7,2,417.0,10489,140,240,160,141600,1949.0,2.0,93,0,1,540,3261,5847.0,11.860768522363712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321,5,1149,1885,1900,2008,724.0,786,363,2,1,1,4,1,269.0,12826,260,150,30,144753,1873.0,2.5,123,1,1,440,5745,9365.0,11.882791028904903,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322,5,1302,1908,1923,2010,1290.0,797,505,2,1,2,6,2,463.0,4963,150,290,100,163763,2592.0,2.5,102,1,1,540,6510,12960.0,12.006181646026114,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1323,9,1908,2005,2025,2008,1810.0,1517,391,1,1,3,7,3,719.0,15888,350,240,30,330702,3718.0,1.5,3,1,1,620,17172,33462.0,12.7089759705949,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324,5,1203,1960,1980,2007,678.0,612,591,2,0,3,6,1,220.0,15575,370,10,110,176653,1881.0,2.0,47,1,1,490,6015,9405.0,12.081948296176554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1325,10,1843,1954,1979,2008,945.0,1473,370,2,1,4,6,2,460.0,12047,170,10,90,318936,2788.0,2.5,54,1,1,270,18430,27880.0,12.672748870099827,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1326,6,1261,1905,1910,2009,1064.0,866,395,2,0,3,5,2,461.0,6441,340,70,130,245024,2325.0,2.0,104,1,1,540,7566,13950.0,12.40911552513738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1327,5,1066,2006,2016,2007,855.0,711,355,1,0,3,7,2,481.0,17510,240,110,170,141542,1921.0,1.0,1,1,1,520,5330,9605.0,11.860358836826945,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1328,8,1533,1994,2009,2006,1483.0,793,740,2,0,3,7,2,465.0,2397,210,100,50,293910,3016.0,2.0,12,1,1,360,12264,24128.0,12.591032279403105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1329,8,1686,2005,2025,2006,1040.0,981,705,1,1,3,6,2,441.0,9744,300,50,40,299559,2726.0,1.5,1,1,1,390,13488,21808.0,12.610070010363303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1330,7,1406,1907,1912,2010,762.0,1093,313,1,1,4,7,2,417.0,2105,360,180,10,202975,2168.0,1.5,103,1,1,550,9842,15176.0,12.220843024433623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1331,7,1686,1954,1974,2010,1061.0,1022,664,2,0,3,7,3,660.0,5177,330,270,120,257756,2747.0,2.0,56,1,1,720,11802,19229.0,12.459772559609364,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1332,8,1997,1957,1982,2009,1017.0,1394,603,2,0,3,7,2,461.0,6047,220,170,130,286344,3014.0,2.0,52,1,1,520,15976,24112.0,12.564952656520612,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1333,5,1133,1969,1969,2006,586.0,906,227,2,1,4,7,2,468.0,10152,150,40,20,176735,1719.0,2.5,37,0,1,210,5665,8595.0,12.082412372700913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1334,10,2047,1900,1900,2006,1959.0,1185,862,2,0,3,7,1,241.0,18658,50,140,100,383507,4006.0,2.0,106,0,1,290,20470,40060.0,12.857115760067307,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1335,10,2099,1933,1953,2006,1418.0,1412,687,2,0,4,7,1,258.0,6756,140,70,30,360665,3517.0,2.0,73,1,1,240,20990,35170.0,12.79570760128991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1336,8,1794,1982,1982,2006,1265.0,1271,523,2,0,2,4,2,403.0,17833,170,50,120,339012,3059.0,2.0,24,0,1,340,14352,24472.0,12.733793733709915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1337,5,1265,1938,1958,2008,644.0,694,571,1,1,2,5,1,219.0,16230,370,110,70,176583,1909.0,1.5,70,1,1,550,6325,9545.0,12.081551962821047,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1338,8,1848,1951,1956,2007,1173.0,1006,842,3,0,5,7,2,478.0,6656,120,180,70,270036,3021.0,3.0,56,1,1,370,14784,24168.0,12.506314265628832,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1339,4,1196,1899,1899,2007,1079.0,761,435,2,1,4,7,2,455.0,7273,230,110,120,150337,2275.0,2.5,108,0,1,460,4784,9100.0,11.920641371463512,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1340,3,702,1991,2001,2009,567.0,432,270,2,0,3,6,3,664.0,12386,120,110,90,137134,1269.0,2.0,18,1,1,320,2106,3807.0,11.82872112108081,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1341,6,1573,1938,1943,2008,1379.0,1123,450,2,0,3,6,1,232.0,17430,0,80,120,202706,2952.0,2.0,70,1,1,200,9438,17712.0,12.219516865637598,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1342,7,1727,1950,1950,2006,1249.0,899,828,2,0,4,7,1,228.0,5018,470,230,120,226058,2976.0,2.0,56,0,1,820,12089,20832.0,12.328551306130585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1343,9,1697,1988,1988,2006,1111.0,1343,354,2,0,3,6,1,237.0,8275,350,90,160,309280,2808.0,2.0,18,0,1,600,15273,25272.0,12.64200552775302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1344,8,1707,2008,2023,2010,1107.0,860,847,1,0,2,4,2,0.0,6878,480,210,50,291471,2814.0,1.0,2,1,0,740,13656,22512.0,12.582699225270611,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1345,8,1836,1935,1940,2010,1214.0,1249,587,1,0,3,7,2,470.0,15134,170,160,10,315225,3050.0,1.0,75,1,1,340,14688,24400.0,12.661045120873615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1346,6,1358,1914,1919,2009,1248.0,908,450,2,1,2,5,0,42.0,8173,470,170,160,188906,2606.0,2.5,95,1,1,800,8148,15636.0,12.149010109446747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1347,6,1614,2002,2022,2006,1047.0,872,742,3,0,2,5,3,600.0,7944,320,150,110,231944,2661.0,3.0,4,1,1,580,9684,15966.0,12.35425555357764,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1348,6,1872,1983,1983,2009,1553.0,1020,852,1,1,4,8,3,0.0,15676,370,30,50,290796,3425.0,1.5,26,0,0,450,11232,20550.0,12.580380708219648,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1349,10,1842,1886,1886,2008,1047.0,1359,483,1,1,1,4,2,458.0,10879,420,170,40,323631,2889.0,1.5,122,0,1,630,18420,28890.0,12.687362346792877,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1350,3,673,1906,1906,2007,567.0,515,158,2,1,4,7,1,264.0,5227,50,20,40,83054,1240.0,2.5,101,0,1,110,2019,3720.0,11.327258317925176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1351,9,1910,1880,1900,2006,1827.0,1117,793,2,1,3,6,2,475.0,15725,160,150,80,314390,3737.0,2.5,126,1,1,390,17190,33633.0,12.65839271317326,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1352,7,1694,1966,1981,2008,1362.0,1069,625,1,1,3,7,2,473.0,19873,30,130,20,223635,3056.0,1.5,42,1,1,180,11858,21392.0,12.317775009092593,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1353,7,1503,1920,1925,2006,1172.0,911,592,1,0,3,7,2,490.0,16968,130,230,190,212055,2675.0,1.0,86,1,1,550,10521,18725.0,12.264605669715827,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1354,8,1990,2002,2002,2010,1951.0,1038,952,2,1,3,6,1,250.0,5845,290,80,40,311096,3941.0,2.5,8,0,1,410,15920,31528.0,12.64786003963769,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1355,7,1282,1954,1954,2009,1107.0,899,383,2,1,2,5,1,237.0,9674,450,50,60,185633,2389.0,2.5,55,0,1,560,8974,16723.0,12.131532272212233,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1356,9,1988,1921,1926,2010,1251.0,1486,502,1,1,2,4,3,681.0,14552,190,30,110,315967,3239.0,1.5,89,1,1,330,17892,29151.0,12.663396221618534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1357,9,1728,1996,2016,2007,1116.0,1022,706,1,1,4,8,1,277.0,8546,70,260,60,288538,2844.0,1.5,11,1,1,390,15552,25596.0,12.572585537769768,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1358,6,1743,1942,1957,2010,1107.0,1389,354,2,1,3,6,2,443.0,5686,10,10,90,274539,2850.0,2.5,68,1,1,110,10458,17100.0,12.52285224880565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1359,6,1798,2006,2006,2006,1560.0,939,859,2,0,2,6,2,483.0,18222,360,220,70,240242,3358.0,2.0,0,0,1,650,10788,20148.0,12.389406190091732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1360,7,1396,1927,1947,2010,909.0,975,421,3,1,5,8,2,452.0,11353,30,90,160,222854,2305.0,3.5,83,1,1,280,9772,16135.0,12.314276614739564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1361,9,1740,1882,1882,2006,1170.0,1103,637,2,0,5,8,2,488.0,7468,90,100,40,300636,2910.0,2.0,124,0,1,230,15660,26190.0,12.613658835885424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1362,5,1421,1995,2000,2007,1414.0,900,521,1,0,3,7,2,501.0,13956,190,60,140,206148,2835.0,1.0,12,1,1,390,7105,14175.0,12.236354487286512,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1363,7,1472,1978,1978,2010,811.0,938,534,2,1,2,6,2,529.0,16998,340,250,80,229000,2283.0,2.5,32,0,1,670,10304,15981.0,12.34148164933907,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1364,7,1540,1995,2015,2009,1081.0,889,651,2,0,4,6,2,0.0,9184,470,240,100,251870,2621.0,2.0,14,1,0,810,10780,18347.0,12.436672330663681,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1365,8,1705,1893,1913,2009,905.0,1218,487,1,0,4,7,2,492.0,17043,90,40,120,231877,2610.0,1.0,116,1,1,250,13640,20880.0,12.353966650265532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1366,5,866,1991,2011,2009,788.0,620,246,3,1,2,5,2,475.0,9861,270,250,170,190024,1654.0,3.5,18,1,1,690,4330,8270.0,12.154910921434242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1367,8,1697,1940,1940,2010,926.0,992,705,2,1,2,5,2,478.0,8005,140,30,160,244939,2623.0,2.5,70,0,1,330,13576,20984.0,12.408768561575279,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1368,9,1712,1974,1989,2010,1432.0,1285,427,1,1,4,7,2,462.0,7887,350,250,80,301227,3144.0,1.5,36,1,1,680,15408,28296.0,12.615622732074607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1369,5,1151,1896,1896,2010,608.0,684,467,1,0,4,7,2,478.0,12791,0,50,90,127223,1759.0,1.0,114,0,1,140,5755,8795.0,11.753704591335751,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1370,5,1538,2003,2018,2006,1286.0,1103,435,1,1,4,7,1,208.0,14306,210,270,40,189520,2824.0,1.5,3,1,1,520,7690,14120.0,12.152255115306716,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1371,10,1748,1903,1913,2007,1610.0,937,811,1,0,3,5,2,449.0,4110,260,10,100,325599,3358.0,1.0,104,1,1,370,17480,33580.0,12.693424913110523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1372,5,1412,1995,1995,2009,987.0,777,635,2,1,3,6,1,230.0,3973,280,10,140,199421,2399.0,2.5,14,0,1,430,7060,11995.0,12.203178461416838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1373,9,1794,1961,1961,2006,1365.0,1066,728,2,0,3,6,3,627.0,4188,140,150,10,340314,3159.0,2.0,45,0,1,300,16146,28431.0,12.737626938271598,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1374,7,1494,1929,1944,2009,1046.0,1013,481,3,0,2,5,3,606.0,6304,90,270,190,234593,2540.0,3.0,80,1,1,550,10458,17780.0,12.365611639426884,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1375,5,1408,1958,1958,2006,915.0,976,432,1,1,3,7,1,234.0,2790,190,240,130,216199,2323.0,1.5,48,0,1,560,7040,11615.0,12.283959184187244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1376,9,1918,1958,1963,2010,1729.0,1187,731,2,1,3,5,1,244.0,11727,210,220,40,365536,3647.0,2.5,52,1,1,470,17262,32823.0,12.809122784238589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1377,7,1664,1949,1969,2009,1058.0,870,794,2,0,3,6,2,455.0,19572,490,220,50,247972,2722.0,2.0,60,1,1,760,11648,19054.0,12.421075148252504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1378,7,1743,1906,1921,2010,1501.0,1066,677,2,0,3,6,3,649.0,8011,470,120,140,250881,3244.0,2.0,104,1,1,730,12201,22708.0,12.43273798805118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1379,6,1333,1894,1909,2009,803.0,941,392,1,0,4,7,2,481.0,9697,80,200,30,190509,2136.0,1.0,115,1,1,310,7998,12816.0,12.15745996560948,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1380,7,1427,1929,1929,2008,891.0,1000,427,1,0,4,7,2,423.0,10214,310,60,90,260665,2318.0,1.0,79,0,1,460,9989,16226.0,12.47099517331131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
